ID,Region,Households,Period,MixedIncomeNet_1,TotalCompensationOfEmployees_2,WagesAndSalaries_3,EmployersSocialContributions_4,TotalPropertyIncome_5,TotalPropertyIncome_6,PrimaryIncomeNet_7,PrimaryIncomeNet_8,ImputedSocialContributions_9,TotalSocialBenefits_10,SocialSecurityBenefits_11,SocialAssistanceBenefits_12,PensionBenefits_13,OtherPrivateSocialBenefits_14,UnfundedEmployeeSocialBenefits_15,TotalOtherCurrentTransfers_16,NonLifeInsuranceClaims_17,OtherCurrentTransfersNEC_18,TotalCurrentTaxesOnIncomeAndWealth_19,CurrentTaxesOnIncome_20,CurrentTaxesOnWealth_21,TotalSocialContributions_22,SocialSecurityContributions_23,ContributionsToPensionSchemes_24,OtherPrivateSocialContributions_25,ImputedSocialContributions_26,UnfundedEmplSocialBenefits_27,TotalOtherCurrentTransfers_28,NonLifeInsurancePremiums_29,OtherCurrentTransfersNEC_30,DisposableIncomeNet_31,MixedIncomeNet_32,TotalCompensationOfEmployees_33,WagesAndSalaries_34,EmployersSocialContributions_35,TotalPropertyIncome_36,TotalPropertyIncome_37,PrimaryIncomeNet_38,PrimaryIncomeNet_39,ImputedSocialContributions_40,TotalSocialBenefits_41,SocialSecurityBenefits_42,SocialAssistanceBenefits_43,PensionBenefits_44,OtherPrivateSocialBenefits_45,UnfundedEmployeeSocialBenefits_46,TotalOtherCurrentTransfers_47,NonLifeInsuranceClaims_48,OtherCurrentTransfersNEC_49,TotalCurrentTaxesOnIncomeAndWealth_50,CurrentTaxesOnIncome_51,CurrentTaxesOnWealth_52,TotalSocialContributions_53,SocialSecurityContributions_54,ContributionsToPensionSchemes_55,OtherPrivateSocialContributions_56,ImputedSocialContributions_57,UnfundedEmplSocialBenefits_58,TotalOtherCurrentTransfers_59,NonLifeInsurancePremiums_60,OtherCurrentTransfersNEC_61,DisposableIncomeNet_62,MixedIncomeNet_63,TotalCompensationOfEmployees_64,WagesAndSalaries_65,EmployersSocialContributions_66,TotalPropertyIncome_67,TotalPropertyIncome_68,PrimaryIncomeNet_69,PrimaryIncomeNet_70,ImputedSocialContributions_71,TotalSocialBenefits_72,SocialSecurityBenefits_73,SocialAssistanceBenefits_74,PensionBenefits_75,OtherPrivateSocialBenefits_76,UnfundedEmployeeSocialBenefits_77,TotalOtherCurrentTransfers_78,NonLifeInsuranceClaims_79,OtherCurrentTransfersNEC_80,TotalCurrentTaxesOnIncomeAndWealth_81,CurrentTaxesOnIncome_82,CurrentTaxesOnWealth_83,TotalSocialContributions_84,SocialSecurityContributions_85,ContributionsToPensionSchemes_86,OtherPrivateSocialContributions_87,ImputedSocialContributions_88,UnfundedEmplSocialBenefits_89,TotalOtherCurrentTransfers_90,NonLifeInsurancePremiums_91,OtherCurrentTransfersNEC_92,DisposableIncomeNet_93
2141,Rest of Noord-Holland,"Social benefits, multi pers without ch.",2001,1.0,79.0,66.0,13.0,89.0,44.0,124.0,124.0,-1.0,458.0,327.0,51.0,35.0,0.0,45.0,44.0,29.0,14.0,37.0,29.0,9.0,127.0,107.0,16.0,0.0,4.0,-1.0,36.0,29.0,7.0,425.0,26.0,1970.0,1642.0,328.0,2223.0,1111.0,3108.0,3108.0,-18.0,11457.0,8173.0,1273.0,869.0,11.0,1131.0,1090.0,732.0,358.0,935.0,717.0,219.0,3177.0,2684.0,398.0,4.0,91.0,-18.0,903.0,732.0,171.0,10640.0,55.0,4208.0,3506.0,702.0,4746.0,2372.0,6637.0,6637.0,-39.0,24467.0,17454.0,2718.0,1856.0,23.0,2416.0,2328.0,1563.0,765.0,1998.0,1530.0,467.0,6784.0,5732.0,850.0,8.0,194.0,-39.0,1929.0,1563.0,366.0,22722.0
2142,Rest of Noord-Holland,"Social benefits, multi persons with ch.",1995,35.0,34.0,29.0,5.0,12.0,15.0,64.0,64.0,0.0,285.0,116.0,157.0,2.0,2.0,9.0,23.0,20.0,4.0,28.0,19.0,9.0,72.0,66.0,4.0,0.0,2.0,0.0,26.0,20.0,7.0,247.0,553.0,537.0,460.0,77.0,185.0,247.0,1029.0,1029.0,0.0,4578.0,1866.0,2517.0,24.0,33.0,138.0,372.0,314.0,58.0,444.0,305.0,139.0,1153.0,1057.0,59.0,3.0,33.0,0.0,422.0,314.0,108.0,3960.0,1874.0,1819.0,1558.0,261.0,626.0,837.0,3483.0,3483.0,0.0,15501.0,6316.0,8524.0,83.0,111.0,467.0,1260.0,1064.0,196.0,1504.0,1034.0,470.0,3902.0,3580.0,199.0,11.0,113.0,0.0,1430.0,1064.0,366.0,13408.0
2143,Rest of Noord-Holland,"Social benefits, multi persons with ch.",1996,33.0,40.0,34.0,7.0,11.0,12.0,73.0,73.0,0.0,262.0,94.0,161.0,3.0,1.0,2.0,21.0,18.0,3.0,25.0,17.0,9.0,71.0,63.0,7.0,0.0,2.0,0.0,27.0,18.0,9.0,231.0,602.0,733.0,610.0,123.0,207.0,223.0,1319.0,1319.0,0.0,4751.0,1708.0,2930.0,52.0,22.0,38.0,384.0,323.0,61.0,459.0,300.0,159.0,1299.0,1136.0,122.0,2.0,38.0,0.0,492.0,323.0,169.0,4204.0,1988.0,2424.0,2017.0,408.0,684.0,738.0,4359.0,4359.0,1.0,15702.0,5646.0,9686.0,174.0,71.0,125.0,1270.0,1068.0,202.0,1518.0,991.0,526.0,4292.0,3756.0,403.0,7.0,127.0,1.0,1625.0,1068.0,557.0,13896.0
2144,Rest of Noord-Holland,"Social benefits, multi persons with ch.",1997,39.0,38.0,32.0,6.0,14.0,13.0,77.0,77.0,0.0,270.0,103.0,157.0,2.0,1.0,8.0,23.0,19.0,4.0,27.0,18.0,8.0,69.0,62.0,5.0,0.0,2.0,0.0,27.0,19.0,8.0,247.0,689.0,673.0,573.0,101.0,243.0,238.0,1367.0,1367.0,1.0,4823.0,1831.0,2804.0,29.0,14.0,145.0,407.0,340.0,66.0,478.0,330.0,148.0,1230.0,1099.0,94.0,2.0,35.0,1.0,486.0,340.0,146.0,4403.0,2362.0,2309.0,1964.0,345.0,834.0,817.0,4687.0,4687.0,5.0,16536.0,6277.0,9614.0,98.0,48.0,498.0,1394.0,1166.0,228.0,1638.0,1131.0,507.0,4217.0,3768.0,324.0,7.0,118.0,5.0,1667.0,1166.0,501.0,15096.0
2145,Rest of Noord-Holland,"Social benefits, multi persons with ch.",1998,22.0,33.0,19.0,14.0,16.0,15.0,56.0,56.0,0.0,243.0,72.0,168.0,2.0,0.0,1.0,27.0,21.0,5.0,28.0,20.0,8.0,63.0,57.0,5.0,0.0,1.0,0.0,31.0,21.0,10.0,204.0,370.0,554.0,323.0,232.0,265.0,246.0,942.0,942.0,-5.0,4125.0,1227.0,2848.0,28.0,2.0,21.0,450.0,359.0,91.0,472.0,331.0,141.0,1072.0,958.0,92.0,2.0,21.0,-5.0,524.0,359.0,165.0,3449.0,1272.0,1906.0,1109.0,797.0,910.0,848.0,3240.0,3240.0,-17.0,14186.0,4218.0,9795.0,96.0,6.0,72.0,1549.0,1234.0,314.0,1622.0,1137.0,484.0,3688.0,3293.0,317.0,6.0,72.0,-17.0,1803.0,1234.0,569.0,11862.0
2146,Rest of Noord-Holland,"Social benefits, multi persons with ch.",1999,18.0,39.0,24.0,15.0,13.0,14.0,57.0,57.0,0.0,222.0,60.0,156.0,3.0,0.0,2.0,27.0,20.0,7.0,7.0,3.0,4.0,60.0,51.0,7.0,0.0,2.0,0.0,30.0,20.0,10.0,209.0,332.0,713.0,443.0,270.0,244.0,255.0,1034.0,1034.0,-5.0,4039.0,1088.0,2852.0,62.0,3.0,35.0,494.0,371.0,124.0,124.0,57.0,67.0,1092.0,920.0,135.0,2.0,34.0,-5.0,548.0,371.0,177.0,3803.0,1211.0,2603.0,1616.0,987.0,893.0,931.0,3777.0,3777.0,-19.0,14749.0,3971.0,10414.0,227.0,11.0,127.0,1806.0,1354.0,451.0,454.0,209.0,245.0,3988.0,3361.0,494.0,8.0,124.0,-19.0,2002.0,1354.0,648.0,13887.0
2147,Rest of Noord-Holland,"Social benefits, multi persons with ch.",2000,34.0,39.0,21.0,18.0,13.0,15.0,71.0,71.0,0.0,233.0,68.0,156.0,2.0,0.0,7.0,28.0,21.0,7.0,7.0,3.0,5.0,67.0,58.0,7.0,0.0,2.0,0.0,31.0,21.0,10.0,227.0,656.0,735.0,392.0,343.0,239.0,281.0,1349.0,1349.0,0.0,4444.0,1294.0,2965.0,39.0,3.0,143.0,538.0,396.0,142.0,143.0,51.0,91.0,1285.0,1110.0,133.0,3.0,39.0,0.0,584.0,396.0,188.0,4320.0,2397.0,2688.0,1434.0,1254.0,874.0,1026.0,4933.0,4933.0,1.0,16252.0,4732.0,10844.0,144.0,10.0,523.0,1968.0,1450.0,518.0,522.0,188.0,334.0,4699.0,4057.0,486.0,12.0,143.0,1.0,2135.0,1450.0,686.0,15796.0
2148,Rest of Noord-Holland,"Social benefits, multi persons with ch.",2001,38.0,32.0,26.0,6.0,6.0,15.0,61.0,61.0,0.0,227.0,71.0,152.0,2.0,0.0,2.0,28.0,23.0,6.0,11.0,7.0,4.0,60.0,56.0,2.0,0.0,2.0,0.0,35.0,23.0,12.0,210.0,695.0,596.0,481.0,115.0,113.0,278.0,1126.0,1126.0,0.0,4205.0,1311.0,2813.0,45.0,4.0,33.0,525.0,418.0,107.0,206.0,131.0,76.0,1105.0,1031.0,36.0,3.0,35.0,0.0,645.0,418.0,227.0,3899.0,2601.0,2230.0,1798.0,432.0,423.0,1042.0,4212.0,4212.0,-1.0,15732.0,4905.0,10524.0,168.0,14.0,122.0,1963.0,1563.0,400.0,772.0,489.0,283.0,4135.0,3857.0,135.0,12.0,130.0,-1.0,2413.0,1563.0,850.0,14589.0
2149,Rest of Noord-Holland,Institutional households,1995,11.0,16.0,14.0,2.0,83.0,0.0,110.0,110.0,0.0,255.0,188.0,3.0,59.0,0.0,4.0,29.0,26.0,3.0,23.0,21.0,2.0,73.0,36.0,37.0,0.0,1.0,0.0,31.0,26.0,5.0,267.0,460.0,678.0,599.0,79.0,3428.0,4.0,4562.0,4562.0,0.0,10528.0,7759.0,118.0,2447.0,20.0,183.0,1191.0,1064.0,126.0,950.0,884.0,66.0,3038.0,1495.0,1511.0,8.0,24.0,0.0,1268.0,1064.0,204.0,11025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,Rest of Noord-Holland,Institutional households,1996,14.0,32.0,27.0,4.0,61.0,2.0,104.0,104.0,0.0,257.0,196.0,2.0,55.0,0.0,3.0,30.0,27.0,3.0,21.0,20.0,1.0,80.0,43.0,36.0,0.0,1.0,0.0,32.0,27.0,6.0,258.0,550.0,1274.0,1099.0,175.0,2436.0,77.0,4184.0,4184.0,0.0,10330.0,7879.0,99.0,2196.0,18.0,136.0,1200.0,1068.0,133.0,850.0,803.0,47.0,3215.0,1721.0,1442.0,15.0,37.0,0.0,1292.0,1068.0,225.0,10357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,Rest of Noord-Holland,Institutional households,1997,17.0,13.0,12.0,2.0,41.0,2.0,69.0,69.0,0.0,261.0,202.0,8.0,48.0,0.0,3.0,31.0,27.0,3.0,12.0,11.0,1.0,74.0,44.0,29.0,0.0,0.0,0.0,33.0,27.0,6.0,242.0,714.0,566.0,493.0,74.0,1747.0,68.0,2959.0,2959.0,3.0,11125.0,8618.0,333.0,2040.0,21.0,113.0,1314.0,1166.0,147.0,507.0,480.0,27.0,3156.0,1895.0,1232.0,13.0,17.0,3.0,1425.0,1166.0,258.0,10310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152,Rest of Noord-Holland,Institutional households,1998,11.0,10.0,7.0,3.0,48.0,2.0,68.0,68.0,0.0,242.0,148.0,44.0,48.0,0.0,2.0,31.0,27.0,4.0,13.0,12.0,1.0,69.0,39.0,29.0,0.0,0.0,0.0,33.0,27.0,5.0,226.0,501.0,450.0,301.0,149.0,2209.0,82.0,3078.0,3078.0,-1.0,11007.0,6735.0,1986.0,2205.0,2.0,80.0,1406.0,1234.0,172.0,574.0,537.0,36.0,3130.0,1786.0,1328.0,9.0,7.0,-1.0,1482.0,1234.0,247.0,10306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,Rest of Noord-Holland,Institutional households,1999,15.0,10.0,6.0,4.0,43.0,2.0,66.0,66.0,0.0,252.0,163.0,44.0,44.0,0.0,2.0,36.0,31.0,5.0,8.0,8.0,1.0,73.0,48.0,25.0,0.0,0.0,0.0,36.0,31.0,5.0,237.0,677.0,431.0,270.0,161.0,1888.0,85.0,2910.0,2910.0,1.0,11136.0,7176.0,1963.0,1928.0,1.0,69.0,1568.0,1354.0,213.0,369.0,340.0,30.0,3199.0,2098.0,1084.0,9.0,8.0,1.0,1590.0,1354.0,236.0,10455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,Rest of Noord-Holland,Institutional households,2000,12.0,4.0,2.0,3.0,56.0,2.0,71.0,71.0,0.0,229.0,139.0,49.0,40.0,0.0,2.0,34.0,28.0,5.0,7.0,6.0,1.0,62.0,44.0,18.0,0.0,0.0,0.0,34.0,28.0,5.0,231.0,604.0,227.0,85.0,142.0,2878.0,86.0,3624.0,3624.0,0.0,11676.0,7069.0,2506.0,2018.0,0.0,82.0,1719.0,1450.0,269.0,343.0,309.0,34.0,3162.0,2257.0,893.0,10.0,2.0,0.0,1723.0,1450.0,273.0,11791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,Rest of Noord-Holland,Institutional households,2001,13.0,8.0,7.0,1.0,47.0,2.0,66.0,66.0,0.0,247.0,155.0,40.0,50.0,0.0,2.0,35.0,31.0,5.0,17.0,17.0,0.0,61.0,43.0,18.0,0.0,0.0,0.0,37.0,31.0,7.0,233.0,674.0,422.0,369.0,53.0,2403.0,123.0,3376.0,3376.0,0.0,12600.0,7910.0,2027.0,2560.0,2.0,101.0,1802.0,1563.0,240.0,865.0,846.0,19.0,3134.0,2177.0,939.0,9.0,9.0,0.0,1900.0,1563.0,337.0,11880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2156,Agglomeration of 's-Gravenhage,"Households, total",1995,1246.0,7413.0,6330.0,1082.0,2067.0,685.0,10040.0,10040.0,2.0,3523.0,1536.0,543.0,896.0,81.0,467.0,417.0,362.0,55.0,1569.0,1368.0,201.0,4250.0,2205.0,1546.0,103.0,396.0,2.0,477.0,362.0,115.0,7684.0,1794.0,10673.0,9115.0,1559.0,2976.0,987.0,14457.0,14457.0,3.0,5072.0,2212.0,782.0,1290.0,116.0,672.0,600.0,521.0,79.0,2259.0,1970.0,289.0,6119.0,3175.0,2226.0,148.0,570.0,3.0,686.0,521.0,166.0,11064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,Agglomeration of 's-Gravenhage,"Households, total",1996,1265.0,7616.0,6547.0,1069.0,2137.0,649.0,10369.0,10369.0,10.0,3516.0,1542.0,523.0,942.0,78.0,431.0,429.0,365.0,64.0,1628.0,1388.0,240.0,4244.0,2216.0,1553.0,96.0,379.0,10.0,491.0,365.0,126.0,7951.0,1819.0,10954.0,9417.0,1537.0,3074.0,933.0,14914.0,14914.0,14.0,5058.0,2218.0,753.0,1355.0,112.0,620.0,617.0,526.0,91.0,2341.0,1996.0,345.0,6105.0,3187.0,2234.0,138.0,545.0,14.0,706.0,526.0,181.0,11436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,Agglomeration of 's-Gravenhage,"Households, total",1997,1266.0,7958.0,6880.0,1078.0,2142.0,671.0,10695.0,10695.0,11.0,3551.0,1514.0,532.0,965.0,63.0,477.0,469.0,399.0,70.0,1542.0,1302.0,240.0,4440.0,2353.0,1600.0,79.0,408.0,11.0,537.0,399.0,138.0,8195.0,1807.0,11365.0,9826.0,1540.0,3060.0,959.0,15274.0,15274.0,16.0,5071.0,2162.0,760.0,1378.0,90.0,681.0,670.0,570.0,100.0,2202.0,1859.0,343.0,6341.0,3361.0,2285.0,112.0,583.0,16.0,767.0,570.0,197.0,11704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,Agglomeration of 's-Gravenhage,"Households, total",1998,1383.0,8544.0,6982.0,1562.0,2309.0,720.0,11516.0,11516.0,14.0,3567.0,1490.0,563.0,973.0,45.0,495.0,511.0,422.0,89.0,1633.0,1386.0,247.0,4666.0,2450.0,1731.0,56.0,429.0,14.0,568.0,422.0,146.0,8727.0,1961.0,12112.0,9898.0,2214.0,3273.0,1020.0,16326.0,16326.0,19.0,5057.0,2112.0,798.0,1380.0,64.0,702.0,724.0,598.0,126.0,2316.0,1965.0,351.0,6615.0,3473.0,2454.0,79.0,608.0,19.0,805.0,598.0,207.0,12372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160,Agglomeration of 's-Gravenhage,"Households, total",1999,1422.0,9282.0,7592.0,1690.0,2135.0,882.0,11957.0,11957.0,15.0,3744.0,1512.0,559.0,1068.0,47.0,558.0,572.0,466.0,106.0,1858.0,1605.0,253.0,5090.0,2761.0,1808.0,59.0,462.0,15.0,615.0,466.0,149.0,8710.0,2003.0,13076.0,10695.0,2381.0,3007.0,1242.0,16844.0,16844.0,21.0,5274.0,2129.0,787.0,1504.0,66.0,787.0,806.0,657.0,150.0,2617.0,2260.0,357.0,7171.0,3890.0,2547.0,83.0,650.0,21.0,867.0,657.0,210.0,12269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,Agglomeration of 's-Gravenhage,"Households, total",2000,1226.0,10020.0,8216.0,1805.0,2363.0,953.0,12655.0,12655.0,10.0,3880.0,1537.0,533.0,1208.0,48.0,554.0,630.0,502.0,128.0,1948.0,1678.0,270.0,5323.0,2953.0,1873.0,57.0,440.0,10.0,665.0,502.0,162.0,9230.0,1711.0,13987.0,11468.0,2519.0,3298.0,1331.0,17665.0,17665.0,14.0,5416.0,2146.0,743.0,1687.0,67.0,773.0,880.0,701.0,179.0,2719.0,2342.0,377.0,7429.0,4122.0,2614.0,79.0,615.0,14.0,928.0,701.0,227.0,12884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,Agglomeration of 's-Gravenhage,"Households, total",2001,1425.0,11021.0,8919.0,2102.0,2351.0,1031.0,13766.0,13766.0,13.0,4063.0,1647.0,544.0,1219.0,53.0,600.0,745.0,552.0,192.0,1942.0,1734.0,208.0,5460.0,2836.0,2076.0,65.0,483.0,13.0,744.0,552.0,191.0,10428.0,2011.0,15558.0,12590.0,2968.0,3319.0,1455.0,19433.0,19433.0,18.0,5735.0,2324.0,769.0,1721.0,75.0,846.0,1051.0,780.0,272.0,2741.0,2447.0,294.0,7707.0,4003.0,2931.0,92.0,681.0,18.0,1050.0,780.0,270.0,14721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163,Agglomeration of 's-Gravenhage,"Wages and salaries, total",1995,410.0,6966.0,5918.0,1048.0,941.0,447.0,7870.0,7870.0,0.0,844.0,306.0,155.0,46.0,47.0,291.0,209.0,180.0,29.0,964.0,868.0,95.0,3150.0,1680.0,988.0,99.0,383.0,0.0,254.0,180.0,75.0,4555.0,1008.0,17120.0,14544.0,2575.0,2312.0,1098.0,19341.0,19341.0,1.0,2074.0,752.0,380.0,112.0,115.0,716.0,514.0,441.0,72.0,2369.0,2134.0,234.0,7742.0,4128.0,2428.0,243.0,942.0,1.0,625.0,441.0,183.0,11193.0,2430.0,41289.0,35078.0,6211.0,5575.0,2648.0,46646.0,46646.0,2.0,5003.0,1814.0,917.0,270.0,277.0,1726.0,1239.0,1064.0,174.0,5712.0,5147.0,565.0,18672.0,9956.0,5857.0,587.0,2272.0,2.0,1507.0,1064.0,443.0,26996.0
2164,Agglomeration of 's-Gravenhage,"Wages and salaries, total",1996,430.0,7123.0,6109.0,1014.0,975.0,422.0,8106.0,8106.0,1.0,874.0,295.0,166.0,62.0,48.0,303.0,225.0,187.0,38.0,924.0,811.0,113.0,3113.0,1683.0,973.0,92.0,364.0,1.0,265.0,187.0,78.0,4903.0,1035.0,17138.0,14697.0,2441.0,2346.0,1016.0,19502.0,19502.0,3.0,2103.0,711.0,399.0,149.0,116.0,728.0,541.0,450.0,91.0,2224.0,1952.0,272.0,7489.0,4048.0,2342.0,223.0,876.0,3.0,638.0,450.0,187.0,11796.0,2453.0,40631.0,34845.0,5787.0,5561.0,2409.0,46236.0,46236.0,7.0,4986.0,1685.0,947.0,353.0,275.0,1726.0,1283.0,1068.0,216.0,5273.0,4628.0,644.0,17755.0,9598.0,5551.0,528.0,2078.0,7.0,1511.0,1068.0,444.0,27966.0
2165,Agglomeration of 's-Gravenhage,"Wages and salaries, total",1997,418.0,7483.0,6455.0,1029.0,1040.0,469.0,8472.0,8472.0,1.0,866.0,263.0,157.0,64.0,44.0,337.0,247.0,206.0,42.0,893.0,784.0,109.0,3272.0,1778.0,1024.0,76.0,394.0,1.0,291.0,206.0,86.0,5130.0,994.0,17794.0,15348.0,2446.0,2474.0,1116.0,20146.0,20146.0,2.0,2058.0,626.0,374.0,152.0,104.0,802.0,588.0,489.0,99.0,2123.0,1863.0,259.0,7780.0,4228.0,2434.0,180.0,937.0,2.0,693.0,489.0,204.0,12198.0,2372.0,42438.0,36605.0,5833.0,5901.0,2662.0,48048.0,48048.0,6.0,4909.0,1493.0,892.0,364.0,247.0,1913.0,1403.0,1166.0,236.0,5063.0,4444.0,619.0,18554.0,10084.0,5805.0,430.0,2234.0,6.0,1652.0,1166.0,486.0,29092.0
2166,Agglomeration of 's-Gravenhage,"Wages and salaries, total",1998,436.0,7989.0,6521.0,1468.0,1169.0,490.0,9103.0,9103.0,1.0,908.0,291.0,150.0,65.0,43.0,360.0,277.0,224.0,53.0,942.0,820.0,122.0,3501.0,1902.0,1134.0,53.0,413.0,1.0,309.0,224.0,86.0,5536.0,1042.0,19109.0,15597.0,3512.0,2795.0,1173.0,21774.0,21774.0,2.0,2172.0,696.0,359.0,156.0,102.0,860.0,662.0,535.0,128.0,2253.0,1961.0,293.0,8375.0,4548.0,2713.0,127.0,987.0,2.0,740.0,535.0,206.0,13240.0,2406.0,44124.0,36014.0,8110.0,6454.0,2708.0,50277.0,50277.0,5.0,5016.0,1607.0,828.0,360.0,235.0,1986.0,1529.0,1234.0,294.0,5203.0,4527.0,676.0,19338.0,10502.0,6263.0,292.0,2280.0,5.0,1709.0,1234.0,475.0,30572.0
2167,Agglomeration of 's-Gravenhage,"Wages and salaries, total",1999,474.0,8670.0,7073.0,1596.0,1199.0,620.0,9723.0,9723.0,1.0,973.0,294.0,158.0,82.0,44.0,394.0,314.0,252.0,62.0,1402.0,1262.0,139.0,3859.0,2152.0,1204.0,57.0,446.0,1.0,341.0,252.0,89.0,5407.0,1098.0,20089.0,16391.0,3698.0,2779.0,1437.0,22530.0,22530.0,3.0,2254.0,682.0,366.0,190.0,102.0,914.0,727.0,584.0,143.0,3248.0,2925.0,322.0,8942.0,4987.0,2791.0,131.0,1033.0,3.0,791.0,584.0,207.0,12530.0,2548.0,46607.0,38026.0,8580.0,6447.0,3333.0,52269.0,52269.0,8.0,5229.0,1581.0,848.0,442.0,237.0,2120.0,1686.0,1354.0,332.0,7534.0,6786.0,748.0,20745.0,11569.0,6475.0,304.0,2397.0,8.0,1835.0,1354.0,480.0,29069.0
2168,Agglomeration of 's-Gravenhage,"Wages and salaries, total",2000,495.0,9437.0,7735.0,1702.0,1229.0,729.0,10433.0,10433.0,1.0,934.0,259.0,160.0,84.0,46.0,385.0,352.0,277.0,75.0,1500.0,1349.0,151.0,4108.0,2316.0,1313.0,54.0,425.0,1.0,375.0,277.0,98.0,5736.0,1116.0,21256.0,17423.0,3833.0,2769.0,1642.0,23499.0,23499.0,3.0,2104.0,584.0,360.0,189.0,103.0,868.0,793.0,623.0,169.0,3379.0,3038.0,341.0,9252.0,5216.0,2957.0,122.0,957.0,3.0,845.0,623.0,221.0,12919.0,2595.0,49431.0,40517.0,8914.0,6440.0,3819.0,54647.0,54647.0,7.0,4892.0,1358.0,838.0,439.0,239.0,2018.0,1843.0,1450.0,394.0,7857.0,7065.0,793.0,21517.0,12131.0,6876.0,283.0,2226.0,7.0,1964.0,1450.0,515.0,30044.0
2169,Agglomeration of 's-Gravenhage,"Wages and salaries, total",2001,510.0,10329.0,8301.0,2028.0,1367.0,769.0,11437.0,11437.0,2.0,976.0,267.0,152.0,84.0,50.0,423.0,348.0,302.0,46.0,1445.0,1310.0,135.0,4372.0,2217.0,1633.0,61.0,460.0,2.0,416.0,302.0,114.0,6528.0,1180.0,23907.0,19213.0,4694.0,3164.0,1779.0,26471.0,26471.0,4.0,2260.0,619.0,353.0,194.0,115.0,978.0,806.0,699.0,107.0,3345.0,3032.0,313.0,10119.0,5132.0,3781.0,142.0,1065.0,4.0,963.0,699.0,264.0,15110.0,2637.0,53448.0,42954.0,10494.0,7073.0,3978.0,59180.0,59180.0,8.0,5052.0,1384.0,789.0,435.0,257.0,2187.0,1802.0,1563.0,239.0,7478.0,6778.0,700.0,22623.0,11473.0,8452.0,317.0,2381.0,8.0,2154.0,1563.0,591.0,33781.0
2170,Agglomeration of 's-Gravenhage,"Wages and salaries, single person",1995,53.0,1312.0,1123.0,189.0,148.0,63.0,1450.0,1450.0,0.0,98.0,24.0,16.0,3.0,7.0,49.0,59.0,53.0,6.0,159.0,142.0,17.0,584.0,337.0,164.0,21.0,63.0,0.0,68.0,53.0,15.0,796.0,1061.0,26273.0,22494.0,3779.0,2970.0,1266.0,29037.0,29037.0,1.0,1965.0,474.0,313.0,53.0,143.0,983.0,1181.0,1064.0,116.0,3179.0,2835.0,343.0,11695.0,6745.0,3280.0,413.0,1257.0,1.0,1361.0,1064.0,297.0,15948.0,1061.0,26273.0,22494.0,3779.0,2970.0,1266.0,29037.0,29037.0,1.0,1965.0,474.0,313.0,53.0,143.0,983.0,1181.0,1064.0,116.0,3179.0,2835.0,343.0,11695.0,6745.0,3280.0,413.0,1257.0,1.0,1361.0,1064.0,297.0,15948.0
2171,Agglomeration of 's-Gravenhage,"Wages and salaries, single person",1996,54.0,1429.0,1231.0,198.0,177.0,55.0,1604.0,1604.0,0.0,109.0,35.0,20.0,2.0,9.0,43.0,68.0,59.0,9.0,169.0,146.0,23.0,629.0,360.0,190.0,21.0,59.0,0.0,73.0,59.0,14.0,910.0,969.0,25804.0,22227.0,3577.0,3200.0,1000.0,28974.0,28974.0,2.0,1962.0,625.0,364.0,37.0,154.0,783.0,1227.0,1068.0,159.0,3054.0,2644.0,410.0,11361.0,6502.0,3427.0,375.0,1057.0,2.0,1315.0,1068.0,248.0,16433.0,969.0,25804.0,22227.0,3577.0,3200.0,1000.0,28974.0,28974.0,2.0,1962.0,625.0,364.0,37.0,154.0,783.0,1227.0,1068.0,159.0,3054.0,2644.0,410.0,11361.0,6502.0,3427.0,375.0,1057.0,2.0,1315.0,1068.0,248.0,16433.0
